https://www.CryptoDataDownload.com
id,unix,date,symbol,open,high,low,close,vwap,Volume XRP,Volume USD,tradecount
442525,1585699200,2020-04-01 00:00:00,XRP/USD,0.17409,0.17658,0.16808,0.17563,0.17267,15757082.03840383,2767416.3184048645,3417
442524,1585612800,2020-03-31 00:00:00,XRP/USD,0.17137,0.17833,0.17058,0.17374,0.17505,12785133.73766700,2221289.1355822645,2504
442523,1585526400,2020-03-30 00:00:00,XRP/USD,0.16256,0.17595,0.16200,0.17137,0.17062,18372951.81853229,3148572.7531418786,3313
442522,1585440000,2020-03-29 00:00:00,XRP/USD,0.17687,0.17690,0.16202,0.16255,0.16847,19684829.10584133,3199768.971154508,3460
442521,1585353600,2020-03-28 00:00:00,XRP/USD,0.17291,0.18027,0.16650,0.17569,0.17194,34020077.87091319,5976987.481140739,6041
442520,1585267200,2020-03-27 00:00:00,XRP/USD,0.17676,0.18773,0.16989,0.17290,0.17736,38974750.63097952,6738734.38409636,6707
442519,1585180800,2020-03-26 00:00:00,XRP/USD,0.16214,0.17797,0.16026,0.17680,0.16714,21590221.13135229,3817151.096023085,3766
442518,1585094400,2020-03-25 00:00:00,XRP/USD,0.16304,0.16580,0.15740,0.16190,0.16084,26880201.98552717,4351904.7014568485,4198
442517,1585008000,2020-03-24 00:00:00,XRP/USD,0.15964,0.16465,0.15758,0.16304,0.16125,26782502.44110059,4366619.19799704,4590
442516,1584921600,2020-03-23 00:00:00,XRP/USD,0.14783,0.16259,0.14452,0.15905,0.15470,16697418.51470032,2655724.414763086,3600
442515,1584835200,2020-03-22 00:00:00,XRP/USD,0.15791,0.16170,0.14606,0.14775,0.15327,20334764.02690451,3004461.384975141,3516
442514,1584748800,2020-03-21 00:00:00,XRP/USD,0.15691,0.16233,0.15151,0.15813,0.15682,13539067.51487039,2140932.746126455,2634
442513,1584662400,2020-03-20 00:00:00,XRP/USD,0.16506,0.17577,0.14506,0.15694,0.16356,37645939.68034314,5908153.773433053,7860
442512,1584576000,2020-03-19 00:00:00,XRP/USD,0.14807,0.17324,0.14473,0.16557,0.15770,29172560.38881923,4830100.8235768,6319
442511,1584489600,2020-03-18 00:00:00,XRP/USD,0.14736,0.14982,0.14056,0.14803,0.14527,21329361.50207331,3157385.383151912,3972
442510,1584403200,2020-03-17 00:00:00,XRP/USD,0.14143,0.15471,0.14044,0.14809,0.14782,28472704.10371049,4216522.7507184865,4910
442509,1584316800,2020-03-16 00:00:00,XRP/USD,0.15244,0.15255,0.12800,0.14104,0.13977,42484084.36085497,5991955.258254984,9613
442508,1584230400,2020-03-15 00:00:00,XRP/USD,0.14581,0.16433,0.14451,0.15263,0.15232,24766769.48556527,3780152.026581827,5992
442507,1584144000,2020-03-14 00:00:00,XRP/USD,0.16026,0.16060,0.14337,0.14581,0.15303,18561477.37849920,2706449.016558968,4272
442506,1584057600,2020-03-13 00:00:00,XRP/USD,0.13684,0.17000,0.11650,0.16031,0.14315,122816280.19577134,19688677.878184102,33221
442505,1583971200,2020-03-12 00:00:00,XRP/USD,0.20835,0.20999,0.12000,0.13661,0.15766,157729885.43574490,21547479.649377115,35483
442504,1583884800,2020-03-11 00:00:00,XRP/USD,0.21154,0.21355,0.19890,0.20743,0.20468,20345375.73350276,4220241.288400478,3024
442503,1583798400,2020-03-10 00:00:00,XRP/USD,0.20987,0.21575,0.20550,0.21160,0.21058,14067719.37719521,2976729.4202145063,3069
442502,1583712000,2020-03-09 00:00:00,XRP/USD,0.20398,0.21150,0.19822,0.20979,0.20564,24757660.75569674,5193909.649937619,5083
442501,1583625600,2020-03-08 00:00:00,XRP/USD,0.23631,0.23631,0.20012,0.20391,0.21504,26637771.44161641,5431707.974660002,7152
442500,1583539200,2020-03-07 00:00:00,XRP/USD,0.24535,0.24575,0.23557,0.23671,0.24053,8183781.10461091,1937182.8252724484,2114
442499,1583452800,2020-03-06 00:00:00,XRP/USD,0.23922,0.24645,0.23828,0.24532,0.24247,7085116.43896893,1738120.764807858,1958
442498,1583366400,2020-03-05 00:00:00,XRP/USD,0.23507,0.24347,0.23507,0.23931,0.23919,8374288.00858822,2004050.863335247,2288
442497,1583280000,2020-03-04 00:00:00,XRP/USD,0.23445,0.23820,0.23024,0.23482,0.23418,6841149.78438794,1606438.792369976,1911
442496,1583193600,2020-03-03 00:00:00,XRP/USD,0.23957,0.23957,0.22973,0.23390,0.23446,9758607.86818369,2282538.3803681647,2333
442495,1583107200,2020-03-02 00:00:00,XRP/USD,0.22685,0.24164,0.22545,0.23918,0.23569,9406783.00585819,2249914.359341162,2417
442494,1583020800,2020-03-01 00:00:00,XRP/USD,0.22929,0.23600,0.22404,0.22700,0.22970,9886107.20994994,2244146.3366586366,2315
442493,1582934400,2020-02-29 00:00:00,XRP/USD,0.23685,0.24275,0.22876,0.22883,0.23543,8571864.73001250,1961499.8061687606,2142
442492,1582848000,2020-02-28 00:00:00,XRP/USD,0.23856,0.24400,0.22812,0.23692,0.23511,18132034.45050910,4295841.602014616,3535
442491,1582761600,2020-02-27 00:00:00,XRP/USD,0.22920,0.24772,0.22364,0.23815,0.23728,18986063.77893874,4521531.0889542615,4836
442490,1582675200,2020-02-26 00:00:00,XRP/USD,0.25152,0.25489,0.22325,0.22893,0.23672,34622070.01234386,7926030.48792588,8996
442489,1582588800,2020-02-25 00:00:00,XRP/USD,0.26974,0.26977,0.25112,0.25211,0.25892,13024658.59912171,3283646.6794245746,3511
442488,1582502400,2020-02-24 00:00:00,XRP/USD,0.28402,0.28527,0.26400,0.27082,0.27269,15653416.86834529,4239258.356285271,4003
442487,1582416000,2020-02-23 00:00:00,XRP/USD,0.27511,0.28608,0.27511,0.28420,0.28218,11043807.02420288,3138649.9562784582,2525
442486,1582329600,2020-02-22 00:00:00,XRP/USD,0.27398,0.27810,0.27090,0.27563,0.27414,4731397.55272983,1304115.107458923,1397
442485,1582243200,2020-02-21 00:00:00,XRP/USD,0.27123,0.27910,0.26849,0.27467,0.27432,10880178.97764360,2988458.7597893677,3172
442484,1582156800,2020-02-20 00:00:00,XRP/USD,0.27506,0.28160,0.26100,0.27134,0.27166,24161247.84380244,6555912.989937355,6705
442483,1582070400,2020-02-19 00:00:00,XRP/USD,0.29870,0.30897,0.27100,0.27516,0.29029,20849162.83269024,5736855.645043046,6776
442482,1581984000,2020-02-18 00:00:00,XRP/USD,0.28737,0.30333,0.27609,0.29870,0.29249,22509728.57076258,6723655.924086783,6108
442481,1581897600,2020-02-17 00:00:00,XRP/USD,0.29262,0.29506,0.26901,0.28737,0.28110,25545010.12060160,7340869.558357282,6729
442480,1581811200,2020-02-16 00:00:00,XRP/USD,0.30719,0.31908,0.26797,0.29263,0.29381,36495886.11420776,10679791.153600616,10136
442479,1581724800,2020-02-15 00:00:00,XRP/USD,0.33699,0.34700,0.29500,0.30738,0.32083,33024520.75239343,10151077.18887069,10118
442478,1581638400,2020-02-14 00:00:00,XRP/USD,0.32743,0.33970,0.31053,0.33679,0.32849,30757858.21392615,10358939.067868188,7602
442477,1581552000,2020-02-13 00:00:00,XRP/USD,0.30496,0.34000,0.26550,0.32741,0.32251,75238677.40812176,24633895.370193146,17935
442476,1581465600,2020-02-12 00:00:00,XRP/USD,0.28229,0.30970,0.28219,0.30565,0.29637,36193914.76212734,11062670.047044221,9800
442475,1581379200,2020-02-11 00:00:00,XRP/USD,0.27327,0.28451,0.26708,0.28257,0.27584,23599726.48881718,6668574.71394507,5157
442474,1581292800,2020-02-10 00:00:00,XRP/USD,0.28268,0.28330,0.26750,0.27323,0.27378,14439716.74958805,3945363.8074899423,4296
442473,1581206400,2020-02-09 00:00:00,XRP/USD,0.27740,0.28929,0.27697,0.28229,0.28199,12177172.41597253,3437494.0013048854,3779
442472,1581120000,2020-02-08 00:00:00,XRP/USD,0.27853,0.28197,0.26350,0.27763,0.27488,12068330.37075105,3350530.560831614,3445
442471,1581033600,2020-02-07 00:00:00,XRP/USD,0.28324,0.28799,0.27708,0.27897,0.28130,11076867.97617079,3090113.8593123653,3319
442470,1580947200,2020-02-06 00:00:00,XRP/USD,0.27815,0.28800,0.26440,0.28316,0.27955,26427407.49605894,7483184.70658405,6388
442469,1580860800,2020-02-05 00:00:00,XRP/USD,0.26641,0.28154,0.26628,0.27805,0.27480,36521896.25754667,10154913.254410852,7936
442468,1580774400,2020-02-04 00:00:00,XRP/USD,0.25452,0.27001,0.24731,0.26667,0.26099,27806572.50802443,7415178.690714876,6343
442467,1580688000,2020-02-03 00:00:00,XRP/USD,0.25020,0.25956,0.24664,0.25436,0.25107,14818170.22949378,3769149.7795740375,3310
442466,1580601600,2020-02-02 00:00:00,XRP/USD,0.24089,0.26154,0.23415,0.25036,0.25073,21052282.55483768,5270649.460429163,4521
442465,1580515200,2020-02-01 00:00:00,XRP/USD,0.23902,0.24277,0.23655,0.24120,0.23973,9023608.28973085,2176494.3194830813,1933
442464,1580428800,2020-01-31 00:00:00,XRP/USD,0.24333,0.24446,0.23370,0.23890,0.23850,11789358.54455308,2816477.756293731,2862
442463,1580342400,2020-01-30 00:00:00,XRP/USD,0.23500,0.24650,0.22931,0.24323,0.23806,14004290.52789779,3406263.5851005795,3539
442462,1580256000,2020-01-29 00:00:00,XRP/USD,0.23957,0.24165,0.23384,0.23501,0.23804,8632046.44495028,2028617.2350277654,2295
442461,1580169600,2020-01-28 00:00:00,XRP/USD,0.23048,0.24099,0.23042,0.23955,0.23512,11119487.76537633,2663673.2941958997,3074
442460,1580083200,2020-01-27 00:00:00,XRP/USD,0.23082,0.23332,0.22580,0.23042,0.23056,9546233.52957030,2199643.1298835888,2280
442459,1579996800,2020-01-26 00:00:00,XRP/USD,0.21881,0.23174,0.21751,0.23061,0.22469,9139163.12983174,2107582.409370498,1816
442458,1579910400,2020-01-25 00:00:00,XRP/USD,0.22194,0.22195,0.21650,0.22036,0.21899,3994928.88968767,880322.530131575,1196
442457,1579824000,2020-01-24 00:00:00,XRP/USD,0.22544,0.22587,0.21347,0.22158,0.22082,13049229.60998570,2891448.2969806315,3040
442456,1579737600,2020-01-23 00:00:00,XRP/USD,0.23662,0.23662,0.22081,0.22533,0.22719,14681554.92719471,3308194.7717447844,3741
442455,1579651200,2020-01-22 00:00:00,XRP/USD,0.23675,0.23948,0.23027,0.23665,0.23518,11365335.06480027,2689606.5430849837,2128
442454,1579564800,2020-01-21 00:00:00,XRP/USD,0.23222,0.24154,0.22908,0.23698,0.23604,16678873.13734153,3952559.3560871957,3386
442453,1579478400,2020-01-20 00:00:00,XRP/USD,0.23647,0.23647,0.22359,0.23261,0.23101,13414361.90386352,3120314.7224576934,2954
442452,1579392000,2020-01-19 00:00:00,XRP/USD,0.24300,0.25152,0.22683,0.23557,0.23861,19785049.86725400,4660764.197229025,4632
442451,1579305600,2020-01-18 00:00:00,XRP/USD,0.23861,0.25412,0.23183,0.24311,0.24301,21688677.35663016,5272734.352170358,4741
442450,1579219200,2020-01-17 00:00:00,XRP/USD,0.22902,0.24428,0.22644,0.23884,0.23598,18667545.80844906,4458556.640889973,4398
442449,1579132800,2020-01-16 00:00:00,XRP/USD,0.23417,0.23480,0.22213,0.22922,0.22714,13593637.01005950,3115933.4754458386,3235
442448,1579046400,2020-01-15 00:00:00,XRP/USD,0.23475,0.24321,0.22623,0.23370,0.23517,25215167.96076216,5892784.752430117,6253
442447,1578960000,2020-01-14 00:00:00,XRP/USD,0.21136,0.24509,0.21136,0.23518,0.23129,40923663.05363623,9624427.07695417,8520
442446,1578873600,2020-01-13 00:00:00,XRP/USD,0.21534,0.21551,0.20981,0.21140,0.21162,4074813.41872996,861415.5567195136,1204
442445,1578787200,2020-01-12 00:00:00,XRP/USD,0.21147,0.21683,0.20956,0.21510,0.21344,7022365.25241444,1510510.765794346,1541
442444,1578700800,2020-01-11 00:00:00,XRP/USD,0.21253,0.21982,0.20856,0.21147,0.21385,15383449.29547197,3253138.0225134576,3562
442443,1578614400,2020-01-10 00:00:00,XRP/USD,0.20395,0.21300,0.20022,0.21270,0.20728,12201619.27567278,2595284.4199356004,3234
442442,1578528000,2020-01-09 00:00:00,XRP/USD,0.20715,0.20870,0.20135,0.20382,0.20394,7808738.36753667,1591577.054071324,2293
442441,1578441600,2020-01-08 00:00:00,XRP/USD,0.21350,0.21880,0.20309,0.20743,0.21025,17160595.33352317,3559622.290032711,4104
442440,1578355200,2020-01-07 00:00:00,XRP/USD,0.22341,0.22543,0.20739,0.21398,0.21469,20843885.36325522,4460174.590029352,5418
442439,1578268800,2020-01-06 00:00:00,XRP/USD,0.19432,0.22360,0.19406,0.22330,0.21314,29594423.64924393,6608434.800876169,6122
442438,1578182400,2020-01-05 00:00:00,XRP/USD,0.19311,0.19749,0.19291,0.19443,0.19522,6377897.31843672,1240054.5756236515,1718
442437,1578096000,2020-01-04 00:00:00,XRP/USD,0.19319,0.19334,0.19106,0.19269,0.19217,2771033.94972295,533950.5317721153,741
442436,1578009600,2020-01-03 00:00:00,XRP/USD,0.18679,0.19395,0.18409,0.19286,0.19074,9088159.83898567,1752742.5065467765,2572
442435,1577923200,2020-01-02 00:00:00,XRP/USD,0.19247,0.19284,0.18514,0.18682,0.18895,13717065.98241096,2562622.2668340155,2215
442434,1577836800,2020-01-01 00:00:00,XRP/USD,0.19236,0.19430,0.19169,0.19269,0.19331,6095751.12774673,1174590.2848055174,1213
442433,1577750400,2019-12-31 00:00:00,XRP/USD,0.19256,0.19367,0.18810,0.19260,0.19085,12653896.83005770,2437140.529469113,2412
442432,1577664000,2019-12-30 00:00:00,XRP/USD,0.19614,0.19748,0.19073,0.19272,0.19338,11701264.92595472,2255067.776529994,2631
442431,1577577600,2019-12-29 00:00:00,XRP/USD,0.19288,0.19818,0.19080,0.19658,0.19491,4826239.98097603,948742.255460268,1540
442430,1577491200,2019-12-28 00:00:00,XRP/USD,0.18982,0.19422,0.18956,0.19274,0.19232,5698173.35710638,1098265.9328486838,1547
442429,1577404800,2019-12-27 00:00:00,XRP/USD,0.18901,0.18980,0.18461,0.18980,0.18791,4587629.83151473,870732.1420214957,1594
442428,1577318400,2019-12-26 00:00:00,XRP/USD,0.18842,0.19390,0.18693,0.18912,0.18950,6425001.08289369,1215096.2047968546,1813
442427,1577232000,2019-12-25 00:00:00,XRP/USD,0.19046,0.19094,0.18621,0.18831,0.18816,6037417.23338406,1136906.0392185524,1406
442426,1577145600,2019-12-24 00:00:00,XRP/USD,0.18911,0.19350,0.18739,0.19043,0.19066,5716463.16306362,1088586.080142205,1663
442425,1577059200,2019-12-23 00:00:00,XRP/USD,0.19696,0.19882,0.18843,0.18954,0.19421,10000631.23589286,1895519.6444511325,2639
442424,1576972800,2019-12-22 00:00:00,XRP/USD,0.19153,0.19699,0.19064,0.19693,0.19396,4770539.16160618,939462.2770951049,1652
442423,1576886400,2019-12-21 00:00:00,XRP/USD,0.19550,0.19624,0.18922,0.19142,0.19189,7280036.04745647,1393544.5002041175,1619
442422,1576800000,2019-12-20 00:00:00,XRP/USD,0.18787,0.19777,0.18374,0.19514,0.19083,14664505.59846565,2861631.622484587,3757
442421,1576713600,2019-12-19 00:00:00,XRP/USD,0.19695,0.19708,0.18292,0.18787,0.18849,15239246.14886793,2862997.173987818,3164
442420,1576627200,2019-12-18 00:00:00,XRP/USD,0.18277,0.20049,0.17401,0.19594,0.18648,35069566.52772150,6871530.865441751,7349
442419,1576540800,2019-12-17 00:00:00,XRP/USD,0.20510,0.20524,0.17710,0.18266,0.18925,48981694.14352000,8946996.252255362,11833
442418,1576454400,2019-12-16 00:00:00,XRP/USD,0.21703,0.21704,0.20171,0.20528,0.20982,17500445.02833665,3592491.3554169475,4057
442417,1576368000,2019-12-15 00:00:00,XRP/USD,0.21571,0.21928,0.21441,0.21703,0.21728,2948545.67588336,639922.8680369657,970
442416,1576281600,2019-12-14 00:00:00,XRP/USD,0.22055,0.22082,0.21436,0.21597,0.21707,4167651.85416248,900087.7709434709,985
442415,1576195200,2019-12-13 00:00:00,XRP/USD,0.21805,0.22052,0.21475,0.22052,0.21820,6041110.60709464,1332185.71107651,1458
442414,1576108800,2019-12-12 00:00:00,XRP/USD,0.22059,0.22315,0.21660,0.21818,0.21920,8444090.03410096,1842331.5636401474,2003
442413,1576022400,2019-12-11 00:00:00,XRP/USD,0.22237,0.22351,0.21983,0.22072,0.22142,5996589.86650910,1323567.3153358886,1240
442412,1575936000,2019-12-10 00:00:00,XRP/USD,0.22429,0.22530,0.21869,0.22249,0.22121,10073397.13267662,2241230.1280492214,1595
442411,1575849600,2019-12-09 00:00:00,XRP/USD,0.22953,0.23138,0.22069,0.22431,0.22642,10457276.34164253,2345671.656193836,2065
442410,1575763200,2019-12-08 00:00:00,XRP/USD,0.22800,0.23258,0.22405,0.22975,0.22849,7004382.23865599,1609256.8193312138,1608
442409,1575676800,2019-12-07 00:00:00,XRP/USD,0.22642,0.22871,0.22351,0.22799,0.22660,7446585.48511849,1697747.0247521645,1734
442408,1575590400,2019-12-06 00:00:00,XRP/USD,0.22132,0.22800,0.21928,0.22608,0.22332,11082952.05921121,2505633.8015464703,2177
442407,1575504000,2019-12-05 00:00:00,XRP/USD,0.21410,0.22642,0.21162,0.22129,0.21850,19369627.95925788,4286304.971104176,3645
442406,1575417600,2019-12-04 00:00:00,XRP/USD,0.21956,0.22778,0.20974,0.21414,0.21729,15496567.56647525,3318434.9786850098,3452
442405,1575331200,2019-12-03 00:00:00,XRP/USD,0.21956,0.22187,0.21795,0.21961,0.21999,5425908.46702705,1191583.7584438105,1144
442404,1575244800,2019-12-02 00:00:00,XRP/USD,0.22535,0.22664,0.21732,0.21910,0.22039,8327266.26912311,1824504.0395648733,1702
442403,1575158400,2019-12-01 00:00:00,XRP/USD,0.22591,0.22591,0.21888,0.22527,0.22169,5470771.34669883,1232400.6612708454,1652
442402,1575072000,2019-11-30 00:00:00,XRP/USD,0.23054,0.23188,0.22410,0.22594,0.22764,2621975.86882187,592409.2278016133,1119
442401,1574985600,2019-11-29 00:00:00,XRP/USD,0.22360,0.23255,0.22311,0.23023,0.22860,4305793.34339651,991322.8014501785,1291
442400,1574899200,2019-11-28 00:00:00,XRP/USD,0.22450,0.22984,0.22267,0.22377,0.22630,6832431.85828147,1528893.2769276444,1993
442399,1574812800,2019-11-27 00:00:00,XRP/USD,0.22062,0.22995,0.21263,0.22450,0.22179,14749469.57242486,3311255.9190093814,3427
442398,1574726400,2019-11-26 00:00:00,XRP/USD,0.21791,0.22177,0.21365,0.22098,0.21803,13139001.48303610,2903456.5477213175,2293
442397,1574640000,2019-11-25 00:00:00,XRP/USD,0.22016,0.22514,0.20020,0.21826,0.21361,44689979.21693646,9754034.863888552,9138
442396,1574553600,2019-11-24 00:00:00,XRP/USD,0.23441,0.23499,0.21870,0.21956,0.22706,9075259.65989988,1992564.0109276175,2434
442395,1574467200,2019-11-23 00:00:00,XRP/USD,0.23066,0.23501,0.22640,0.23451,0.23109,6172242.80605705,1447452.6604484387,1865
442394,1574380800,2019-11-22 00:00:00,XRP/USD,0.24302,0.24567,0.22177,0.23067,0.23163,22330580.74288112,5150995.059960388,6269
442393,1574294400,2019-11-21 00:00:00,XRP/USD,0.24973,0.25268,0.23454,0.24302,0.24264,16108107.44416213,3914592.271080281,3746
442392,1574208000,2019-11-20 00:00:00,XRP/USD,0.25378,0.25865,0.24772,0.24980,0.25154,10154473.96792152,2536587.5971867954,2242
442391,1574121600,2019-11-19 00:00:00,XRP/USD,0.25148,0.25600,0.24300,0.25350,0.24868,10953136.81161314,2776620.181743931,2843
442390,1574035200,2019-11-18 00:00:00,XRP/USD,0.26314,0.26322,0.24000,0.25148,0.25347,16821575.25879941,4230289.746082876,3656
442389,1573948800,2019-11-17 00:00:00,XRP/USD,0.26209,0.26599,0.25904,0.26286,0.26315,4623933.63774942,1215447.1960188122,1230
442388,1573862400,2019-11-16 00:00:00,XRP/USD,0.26067,0.26418,0.25901,0.26195,0.26098,3934529.25737995,1030649.938970678,1018
442387,1573776000,2019-11-15 00:00:00,XRP/USD,0.26840,0.26896,0.25200,0.26066,0.26100,14086260.34184353,3671724.620704935,3136
442386,1573689600,2019-11-14 00:00:00,XRP/USD,0.27167,0.27220,0.25654,0.26814,0.26704,15005184.56746273,4023490.189919456,2872
442385,1573603200,2019-11-13 00:00:00,XRP/USD,0.27238,0.27653,0.27002,0.27169,0.27264,8987749.73698359,2441881.7260410716,2302
442384,1573516800,2019-11-12 00:00:00,XRP/USD,0.27416,0.27600,0.26685,0.27174,0.27190,15044687.54483831,4088243.393434362,3183
442383,1573430400,2019-11-11 00:00:00,XRP/USD,0.27875,0.28084,0.26801,0.27419,0.27442,11815200.78537498,3239609.9033419657,2588
442382,1573344000,2019-11-10 00:00:00,XRP/USD,0.28044,0.28500,0.27700,0.27882,0.27978,9229782.98190910,2573448.0910158954,2175
442381,1573257600,2019-11-09 00:00:00,XRP/USD,0.27500,0.28230,0.27460,0.28018,0.27872,11302645.52197957,3166775.222348236,2634
442380,1573171200,2019-11-08 00:00:00,XRP/USD,0.29025,0.29061,0.27020,0.27501,0.27861,17316418.15657154,4762188.15723874,4198
442379,1573084800,2019-11-07 00:00:00,XRP/USD,0.31040,0.31497,0.27459,0.29009,0.29424,23818997.79311722,6909653.069805375,6401
442378,1572998400,2019-11-06 00:00:00,XRP/USD,0.30107,0.31426,0.29713,0.31043,0.30383,11502934.80819793,3570856.052508883,3050
442377,1572912000,2019-11-05 00:00:00,XRP/USD,0.29949,0.30564,0.29500,0.30094,0.30062,11146980.87493400,3354572.424502638,3509
442376,1572825600,2019-11-04 00:00:00,XRP/USD,0.29021,0.30088,0.28933,0.29959,0.29454,9185567.48994400,2751904.164312323,3096
442375,1572739200,2019-11-03 00:00:00,XRP/USD,0.29571,0.29615,0.28897,0.29009,0.29137,10655287.28725309,3090992.2891592486,2397
442374,1572652800,2019-11-02 00:00:00,XRP/USD,0.29210,0.29800,0.29186,0.29520,0.29505,8864529.84270226,2616809.2095657075,2449
442373,1572566400,2019-11-01 00:00:00,XRP/USD,0.29460,0.29461,0.28450,0.29197,0.29068,8447670.12966199,2466466.2477574116,2965
442372,1572480000,2019-10-31 00:00:00,XRP/USD,0.29533,0.29885,0.28518,0.29460,0.29364,11198193.87452749,3298987.915435798,3579
442371,1572393600,2019-10-30 00:00:00,XRP/USD,0.30257,0.30648,0.29047,0.29523,0.29612,9166857.03154658,2706331.2014234965,3389
442370,1572307200,2019-10-29 00:00:00,XRP/USD,0.29478,0.30997,0.29266,0.30263,0.30178,22733720.09929499,6879905.713649644,4608
442369,1572220800,2019-10-28 00:00:00,XRP/USD,0.29896,0.30603,0.29427,0.29437,0.29967,12362518.12862504,3639154.4615233536,3966
442368,1572134400,2019-10-27 00:00:00,XRP/USD,0.29474,0.30334,0.29090,0.29919,0.29744,12137142.79262361,3631311.752125058,3873
442367,1572048000,2019-10-26 00:00:00,XRP/USD,0.29899,0.31497,0.28360,0.29450,0.29898,24306704.95674456,7158324.609761273,8354
442366,1571961600,2019-10-25 00:00:00,XRP/USD,0.27669,0.30854,0.27510,0.29856,0.29225,21222977.75628564,6336332.238916641,6433
442365,1571875200,2019-10-24 00:00:00,XRP/USD,0.27314,0.28089,0.26611,0.27671,0.27369,8385861.02078377,2320451.603061077,3894
442364,1571788800,2019-10-23 00:00:00,XRP/USD,0.29053,0.29133,0.24727,0.27361,0.27062,25458963.43889785,6965826.986516842,7650
442363,1571702400,2019-10-22 00:00:00,XRP/USD,0.29259,0.30323,0.27215,0.29043,0.29371,14918756.83664584,4332854.548067052,4032
442362,1571616000,2019-10-21 00:00:00,XRP/USD,0.29453,0.29574,0.28874,0.29260,0.29146,8600137.92987131,2516400.3582803453,2541
442361,1571529600,2019-10-20 00:00:00,XRP/USD,0.29205,0.29753,0.28121,0.29407,0.28968,9596536.59151303,2822053.515466237,3306
442360,1571443200,2019-10-19 00:00:00,XRP/USD,0.29443,0.29920,0.28712,0.29172,0.29348,9437498.64638236,2753107.1051226617,3514
442359,1571356800,2019-10-18 00:00:00,XRP/USD,0.30165,0.31000,0.28465,0.29447,0.29265,23005192.84320860,6774339.136539636,6354
442358,1571270400,2019-10-17 00:00:00,XRP/USD,0.28342,0.30410,0.28005,0.30176,0.29579,22779246.46885436,6873865.4144414915,5677
442357,1571184000,2019-10-16 00:00:00,XRP/USD,0.28860,0.29200,0.27813,0.28360,0.28472,13625456.40946576,3864179.4377244897,4409
442356,1571097600,2019-10-15 00:00:00,XRP/USD,0.29768,0.29927,0.28268,0.28827,0.29030,15979665.00475428,4606458.030920517,4610
442355,1571011200,2019-10-14 00:00:00,XRP/USD,0.27751,0.29800,0.27685,0.29772,0.28941,19318750.65673458,5751578.445523018,5644
442354,1570924800,2019-10-13 00:00:00,XRP/USD,0.27268,0.28210,0.27174,0.27752,0.27816,7289738.33287923,2023048.182140644,2650
442353,1570838400,2019-10-12 00:00:00,XRP/USD,0.26777,0.27738,0.26777,0.27264,0.27317,5572262.86413600,1519221.747278039,2123
442352,1570752000,2019-10-11 00:00:00,XRP/USD,0.27098,0.27624,0.26523,0.26772,0.26901,10173138.32186626,2723552.5915300357,3892
442351,1570665600,2019-10-10 00:00:00,XRP/USD,0.28213,0.28229,0.26510,0.27110,0.27304,9505802.71920829,2577023.1171773677,3065
442350,1570579200,2019-10-09 00:00:00,XRP/USD,0.27765,0.28725,0.27351,0.28186,0.28059,13544338.38258772,3817607.216516175,4391
442349,1570492800,2019-10-08 00:00:00,XRP/USD,0.27629,0.28558,0.27123,0.27777,0.27751,15018873.95177804,4171792.617585386,5172
442348,1570406400,2019-10-07 00:00:00,XRP/USD,0.25571,0.28219,0.25373,0.27646,0.27287,30262196.43712839,8366286.827008515,7936
442347,1570320000,2019-10-06 00:00:00,XRP/USD,0.25403,0.25661,0.25102,0.25554,0.25348,6472669.89389996,1654026.064687196,2650
442346,1570233600,2019-10-05 00:00:00,XRP/USD,0.25302,0.25682,0.24712,0.25375,0.25225,6823098.66747522,1731361.2868718368,2281
442345,1570147200,2019-10-04 00:00:00,XRP/USD,0.24747,0.25725,0.24506,0.25283,0.25185,9304730.73121014,2352515.07077186,2924
442344,1570060800,2019-10-03 00:00:00,XRP/USD,0.25350,0.25400,0.24102,0.24703,0.24737,13804738.37804263,3410184.521527871,3916
442343,1569974400,2019-10-02 00:00:00,XRP/USD,0.24891,0.25501,0.24470,0.25349,0.24967,17027514.78598983,4316304.723100562,4048
442342,1569888000,2019-10-01 00:00:00,XRP/USD,0.25705,0.26150,0.24374,0.24796,0.25324,16378070.54841781,4061106.3731856802,3727
442341,1569801600,2019-09-30 00:00:00,XRP/USD,0.24029,0.26176,0.23528,0.25674,0.25270,24862639.22554641,6383233.994766786,5780
442340,1569715200,2019-09-29 00:00:00,XRP/USD,0.24226,0.24273,0.23494,0.24043,0.23890,8508577.53576045,2045717.2969228849,2085
442339,1569628800,2019-09-28 00:00:00,XRP/USD,0.24330,0.24507,0.23782,0.24231,0.24142,7647509.26470136,1853067.9699297864,1841
442338,1569542400,2019-09-27 00:00:00,XRP/USD,0.24353,0.24743,0.23318,0.24277,0.23940,21146355.03241630,5133700.611219705,4639
442337,1569456000,2019-09-26 00:00:00,XRP/USD,0.24568,0.24990,0.22407,0.24263,0.23838,19198010.96083855,4658013.399428258,5101
442336,1569369600,2019-09-25 00:00:00,XRP/USD,0.23390,0.24977,0.23176,0.24561,0.24074,16093013.83425776,3952605.127832048,4872
442335,1569283200,2019-09-24 00:00:00,XRP/USD,0.26729,0.27278,0.20584,0.23392,0.24103,55242524.10993408,12922331.239795778,14499
442334,1569196800,2019-09-23 00:00:00,XRP/USD,0.27696,0.28640,0.26414,0.26741,0.27490,19510722.47753621,5217362.297717957,6599
